"Id","MSSubClass","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SalePrice","Neighborhood"
1161,160,0.24,22.8,6,5,1978,1978,0,3.11,0,5.44,8.55,855,601,0,14.56,0,0,2,1,3,1,7,1,1978,2,4.4,0.26,0,0,0,0,0,0,7,2010,146000,"NPkVill"
1162,20,0.69,147.78,6,7,1954,2006,72,7.28,0,5.68,12.96,1640,0,0,16.4,1,0,1,0,3,1,7,1,1993,2,9.24,1.08,0,0,216,0,0,0,11,2008,224000,"Crawfor"
1163,20,1.09,87.24,5,5,1968,1968,0,4.92,0,4.02,8.94,894,0,0,8.94,0,0,1,0,3,1,5,1,1968,2,4.5,0,0,0,0,0,0,0,5,2007,129000,"Sawyer"
1165,80,0.69,161.57,5,7,1978,1978,0,6.8,3.91,2.89,13.6,1432,0,0,14.32,1,0,1,1,2,1,5,1,1978,2,5.88,1.68,1.8,0,0,0,0,0,6,2007,194000,"Veenker"
1168,60,0.58,108.52,6,5,2000,2000,0,7.86,0,1.73,9.59,959,712,0,16.71,1,0,2,1,3,1,7,1,2000,2,4.72,0,0.38,0,0,0,0,0,2,2006,173000,"Gilbert"
1171,80,0.76,98.8,6,6,1977,1977,0,5.22,0,5.74,10.96,1118,0,0,11.18,1,0,1,0,3,1,6,1,1977,1,3.58,2.03,0,0,0,0,5.76,0,7,2008,171000,"Mitchel"
1172,20,0.76,91.2,6,6,1958,1958,0,6.62,0,5.99,12.61,1261,0,0,12.61,1,0,1,0,3,1,6,1,1958,2,4.33,0,0,0,0,2.88,0,1400,11,2008,163000,"NAmes"
1173,160,0.35,40.17,7,5,2006,2007,0,0,0,6.25,6.25,625,625,0,12.5,0,0,2,1,2,1,5,0,2006,2,6.25,0,0.54,0,0,0,0,0,3,2008,171900,"Somerst"
1178,50,0.69,39.5,6,8,1926,2004,0,4.68,0,3.5,8.18,818,406,0,12.24,0,0,1,0,3,1,5,0,1926,1,2.1,0,0,1.16,0,0,0,0,12,2009,115000,"OldTown"
1179,50,0.54,76.81,5,6,1921,1950,0,0,0,7.31,7.31,820,523,0,13.43,0,0,1,1,3,1,7,1,1921,1,1.86,1.92,0,1.02,0,0,0,0,7,2009,154900,"Crawfor"
1180,20,0.77,83.35,5,5,1954,1954,0,0,0,0,0,1124,0,0,11.24,0,0,1,0,3,1,5,1,1980,0,0,0,0.36,1.9,0,0,0,0,4,2006,93000,"Edwards"
1184,30,0.6,108,5,6,1920,1950,0,8.21,0,2.99,11.2,1130,0,0,11.3,1,0,1,0,2,1,5,1,1970,2,7.2,2.29,0,0,0,0,0,0,6,2006,120000,"OldTown"
1185,20,0.5,351.33,5,4,1963,1963,226,11.59,0,4.13,15.72,1572,0,0,15.72,1,0,1,1,3,1,5,2,1963,3,9.95,0,2.63,0,0,2.63,0,0,5,2007,186700,"Timber"
1189,60,0.68,89.35,7,5,2002,2002,95,0,0,8.31,8.31,831,829,0,16.6,0,0,2,1,3,1,7,0,2002,2,4.93,1.44,0.68,0,0,0,0,0,7,2009,195000,"CollgCr"
1190,60,0.6,75,7,5,1999,1999,0,0,0,9.94,9.94,1028,776,0,18.04,0,0,2,1,3,1,7,1,1999,2,4.42,1.4,0.6,0,0,0,0,0,6,2010,189000,"Gilbert"
1193,50,0.6,96,5,8,1925,1994,0,0,0,7.02,7.02,842,630,0,14.72,0,0,1,0,3,1,6,0,1925,1,2.5,0,0,0.84,0,0,0,0,7,2007,125000,"OldTown"
1194,120,0.69,45,6,5,1999,1999,425,8.83,0,3.41,12.24,1224,0,0,12.24,1,0,2,0,2,1,5,0,1999,2,4.02,0,3.04,0,0,0,0,0,6,2009,165000,"Mitchel"
1195,60,0.8,93.64,6,7,1969,1969,143,3.71,0,2.92,6.63,663,689,0,13.52,0,0,1,1,4,1,7,0,1969,1,2.99,3.79,0.36,0,0,0,0,0,3,2010,158000,"Sawyer"
1196,60,0.51,80.29,6,5,2005,2005,0,0,0,7.28,7.28,728,728,0,14.56,0,0,2,1,3,1,8,0,2005,2,4,1,0.24,0,0,0,0,0,7,2008,176000,"Gilbert"
1198,75,0.65,88.5,7,6,1916,1950,0,0,0,8.15,8.15,815,875,0,16.9,0,0,1,0,3,1,7,1,1916,1,2.25,0,0,3.3,0,0,0,0,7,2006,144000,"OldTown"
1199,20,0.7,91,7,5,2001,2001,0,0,0,12.12,12.12,1212,0,0,12.12,0,0,2,0,3,1,6,0,2001,2,5.73,3.56,0,0,0,0,0,0,6,2009,178000,"CollgCr"
1200,20,0.75,112.35,4,5,1963,1979,51,5.47,0,5.04,10.51,1382,0,0,13.82,0,0,1,1,3,1,6,1,1974,2,4.59,0,0.82,0,0,0,0,0,10,2006,148000,"Sawyer"
1201,20,0.71,93.53,4,5,1970,1970,0,0,0,8.64,8.64,864,0,0,8.64,0,0,1,0,3,1,5,0,1972,1,2.8,0,0,0,0,0,0,0,7,2006,116050,"NAmes"
1202,60,0.8,104,7,5,1998,1998,0,0,0,8.66,8.66,866,913,0,17.79,0,0,2,1,3,1,6,0,1998,2,5.46,1.98,0.36,0,0,0,0,0,3,2009,197900,"CollgCr"
1203,50,0.5,60,5,8,1925,1997,0,0,0,8.84,8.84,884,464,0,13.48,1,0,1,0,3,1,5,1,1960,1,2.16,0,0,2.08,0,0,0,0,5,2009,117000,"BrkSide"
1204,20,0.75,97.5,7,5,2000,2001,171,0,0,16.3,16.3,1630,0,0,16.3,0,0,2,0,3,1,6,1,2000,2,4.51,0.74,2.34,0,0,0,0,0,10,2009,213000,"CollgCr"
1205,20,0.78,101.4,5,6,1975,1975,0,7.88,0,2.68,10.56,1074,0,0,10.74,1,0,1,1,3,1,6,0,1975,2,4.95,0,0.88,0,0,0,0,0,7,2006,153500,"NWAmes"
1208,20,0.7,91.35,6,5,2003,2003,120,3.4,0,13.42,16.82,1700,0,0,17,1,0,2,0,3,1,7,0,2003,2,5.44,1.92,0.23,0,0,0,0,0,5,2006,200000,"CollgCr"
1209,20,0.7,77.63,5,7,1962,1980,0,5.04,1.08,3.19,9.31,1283,0,0,12.83,1,0,1,0,3,1,6,0,1980,2,5.06,0,0,0,0,0,0,0,10,2008,140000,"NAmes"
1211,60,0.7,112.18,6,5,1992,1992,0,0,0,10.55,10.55,1055,790,0,18.45,0,0,2,1,3,1,8,1,1992,2,4.62,6.35,1.04,0,0,0,0,400,5,2010,189000,"SawyerW"
1213,30,0.5,93.4,4,6,1941,1950,0,3.44,0,3.28,6.72,672,0,0,6.72,1,0,1,0,2,1,4,0,1941,1,2.34,0,1.13,0,0,0,0,0,8,2009,113000,"Edwards"
1215,85,0.69,102.05,5,5,1962,1962,0,7.84,0,1.41,9.25,999,0,0,9.99,1,0,1,0,3,1,6,0,1962,1,3,1.5,0.72,0,0,0,0,0,5,2006,134500,"NAmes"
1216,20,0.99,70.94,5,5,1966,1966,0,1.8,3.74,3.4,8.94,894,0,0,8.94,0,0,1,0,3,1,5,0,1966,1,3.84,0,0,0,0,0,0,0,5,2007,125000,"Sawyer"
1218,20,0.72,86.4,8,5,2009,2009,72,9.36,0,3.64,13,1314,0,0,13.14,1,0,2,0,3,1,6,0,2009,2,5.52,1.35,1.12,0,0,0,0,0,9,2009,229456,"Somerst"
1221,20,0.66,78,5,5,1964,1964,0,3.12,6,0,9.12,912,0,0,9.12,0,0,1,0,2,1,5,0,1964,1,2.88,0,0,0,0,0,0,0,11,2006,115000,"NAmes"
1222,20,0.55,82.5,5,5,1968,1968,0,2.5,4.92,2.1,9.52,1211,0,0,12.11,0,0,1,0,3,1,5,1,1968,1,3.22,0,0.63,0,0,0,0,0,8,2008,134000,"Sawyer"
1225,60,0.6,153.84,7,5,2004,2005,0,7.24,0,0.64,7.88,788,702,0,14.9,1,0,2,1,3,1,8,1,2004,2,3.88,1,0.75,0,0,0,0,0,2,2008,184000,"Gilbert"
1226,80,0.65,104.82,6,8,1958,1958,63,5.07,0,0.81,5.88,1138,0,0,11.38,0,1,1,0,3,1,6,0,1958,1,2.64,2.24,0,0,0,0,0,0,6,2007,145000,"NAmes"
1227,60,0.86,145.98,6,5,2007,2007,74,0,0,8.94,8.94,894,1039,0,19.33,0,0,2,1,4,1,9,1,2007,3,6.68,1,0.18,0,0,0,0,0,1,2008,214000,"Somerst"
1228,20,0.72,88.72,5,8,1965,2008,300,5.95,0,3.17,9.12,912,0,0,9.12,1,0,1,0,2,1,5,0,1992,2,5.76,0,2.4,0,0,0,0,0,12,2008,147000,"NAmes"
1230,80,0.7,79.1,5,5,1960,1960,0,6.66,0,4.09,10.75,1507,0,0,15.07,0,0,2,0,4,1,7,0,1960,1,4.04,0,0,0,0,0,0,0,8,2008,127000,"NAmes"
1232,90,0.7,77.28,5,6,1962,1962,120,8.03,0,3.03,11.06,1190,0,0,11.9,1,0,1,0,3,1,6,0,1962,2,5.4,0,0.18,0,0,0,0,0,5,2006,132500,"NAmes"
1234,20,0.69,121.6,5,5,1959,1959,180,10,0,1.88,11.88,1188,0,0,11.88,1,0,1,0,3,1,6,0,1959,2,5.31,0,0,0,0,0,0,0,5,2010,142000,"NAmes"
1237,160,0.36,26.28,7,5,2003,2003,106,0,0,7.64,7.64,764,862,0,16.26,0,0,2,1,2,1,6,0,2003,2,4.74,0,0.27,0,0,0,0,0,6,2010,175500,"NridgHt"
1238,60,0.41,123.93,7,5,2004,2005,0,0,0,8.47,8.47,847,1101,0,19.48,0,0,2,1,4,1,8,1,2004,2,4.34,1,0.48,0,0,0,0,0,9,2006,195000,"CollgCr"
1239,20,0.63,130.72,6,5,2005,2005,0,0,0,11.41,11.41,1141,0,0,11.41,0,0,1,1,3,1,6,0,2005,2,4.84,0,0,0,0,0,0,0,3,2006,142500,"SawyerW"
1243,85,0.85,106.25,7,6,1974,1974,81,8.85,1.68,0,10.53,1173,0,0,11.73,1,0,2,0,3,1,6,2,1974,2,5.28,0,1.2,0,0,0,0,0,1,2010,170000,"NWAmes"
1246,80,0.78,120.9,6,7,1984,2003,74,0,0,5.85,5.85,1140,728,0,18.68,0,0,3,1,3,1,7,1,1984,2,4.77,2.68,1.12,0,0,1.47,0,0,1,2007,178000,"NWAmes"
1247,60,0.65,81.25,7,5,2005,2006,0,0,0,7.56,7.56,756,797,0,15.53,0,0,2,1,3,1,6,0,2005,2,6.15,0,0.45,0,0,0,0,0,3,2006,186500,"Somerst"
1250,20,0.6,72,5,7,1950,1950,0,5.34,0.96,2.46,8.76,988,0,0,9.88,0,0,1,0,3,1,6,0,1950,1,2.76,0,0.8,0,0,0,0,0,5,2007,119000,"NAmes"
1252,120,0.69,31.36,7,5,2003,2003,163,0,0,14.05,14.05,1405,0,0,14.05,0,0,2,0,2,1,6,1,2003,2,4.78,1.48,0.36,0,0,0,0,0,3,2006,171750,"NridgHt"
1253,20,0.62,98.58,5,6,1968,1968,0,5.1,0,3.54,8.64,874,0,0,8.74,1,0,1,0,3,1,5,0,1968,1,2.88,0.33,0,0,0,0,0,600,11,2009,130000,"Mitchel"
1255,60,0.6,69.31,7,5,2003,2004,92,0,0,7.46,7.46,760,896,0,16.56,0,0,2,1,3,1,7,1,2003,2,3.97,1.78,1.28,0,0,0,0,0,7,2008,165400,"Edwards"
1256,50,0.52,62.4,6,6,1931,1950,0,4.25,0,4.59,8.84,959,408,0,13.67,0,0,1,0,3,1,6,1,1978,1,5.6,0,0,0,0,1.2,0,0,11,2007,127500,"BrkSide"
1258,30,0.56,40.6,5,8,1922,1950,0,0,0,8.64,8.64,864,0,0,8.64,0,0,1,0,2,1,4,0,1980,0,0,0,0.96,0,0,0,0,0,7,2009,99900,"Edwards"
1259,80,0.59,95.87,7,5,2005,2005,182,6.55,0,2.01,8.56,1166,0,0,11.66,1,0,2,0,2,1,5,0,2005,2,4,2.12,0,0,0,0,0,0,7,2008,190000,"Gilbert"
1260,20,0.65,97.5,6,8,1969,1969,0,6.02,4.38,0.14,10.54,1054,0,0,10.54,1,0,1,1,3,1,6,0,1969,2,4.6,1.8,0,0,0,0.8,0,0,7,2008,151000,"NAmes"
1261,60,0.69,246.82,6,5,1999,1999,0,0,0,8.41,8.41,892,783,0,16.75,0,0,2,1,3,1,7,1,1999,2,5.02,0,1.03,0,0,0,0,0,6,2009,181000,"Gilbert"
1262,20,0.8,96,5,6,1956,1956,0,5.04,0,5.46,10.5,1050,0,0,10.5,0,0,1,0,2,1,5,0,1956,1,3.38,0,0,0,0,0,0,0,6,2009,128900,"NAmes"
1265,120,0.34,40.6,6,5,1998,1999,0,2.66,0,11.39,14.05,1337,0,0,13.37,1,0,2,0,2,1,5,0,1998,2,5.11,1.44,0.68,0,0,0,0,0,8,2008,181000,"NAmes"
1266,160,0.35,37.35,7,5,1999,1999,218,4.5,0,2.41,6.91,713,739,0,14.52,1,0,2,1,3,1,6,0,1999,2,5.06,0,0.34,0,0,0,0,0,3,2006,183900,"Somerst"
1270,50,0.78,113.44,5,5,1958,1958,180,4.6,0,4.14,8.74,874,650,0,15.24,0,0,1,1,3,1,7,0,1958,1,3.15,0,0,0,0,0,0,0,7,2007,144000,"NAmes"
1272,20,0.69,91.56,6,7,1968,1968,0,0,0,14.89,14.89,1489,0,0,14.89,0,0,2,0,3,1,7,1,1968,2,4.62,0,0,0,0,0,0,0,8,2009,185750,"NWAmes"
1273,20,0.69,135.26,5,6,1965,1965,114,5.6,3.75,0,9.35,935,0,0,9.35,1,0,1,0,3,1,5,0,1965,1,2.88,1.8,0,0,0,0,0,0,11,2006,137000,"Sawyer"
1274,80,1.24,115.12,6,7,1959,2006,84,7.19,0,3,10.19,1357,0,0,13.57,1,0,1,0,2,1,5,1,1959,1,3.12,0,0,0,0,1.63,0,0,5,2008,177000,"Edwards"
1277,60,0.69,129.36,6,6,1972,1972,0,5.93,0,1.3,7.23,735,660,0,13.95,0,1,1,1,3,1,6,1,1972,2,4.97,2.94,1.16,0,0,0,0,0,12,2009,162000,"NWAmes"
1278,80,0.69,178.71,6,5,1967,1976,359,5.28,0,11.52,16.8,1724,0,0,17.24,1,0,1,1,3,1,7,1,1967,2,4.8,0,0,0,0,0,0,0,6,2009,197900,"NWAmes"
1282,20,0.5,80.49,7,5,1990,1990,54,10.53,0,2.56,13.09,1339,0,0,13.39,1,0,2,0,2,1,6,1,1990,2,4.84,0,0.58,0,0,0.9,0,0,7,2006,180000,"Timber"
1283,20,0.61,88,5,7,1977,2008,0,5.32,1.44,3.64,10.4,1040,0,0,10.4,0,0,2,0,3,1,5,0,1977,2,4.84,0,0,0,0,2.88,0,0,9,2009,150500,"CollgCr"
1286,50,0.5,60,6,6,1939,1950,0,0,0,7.8,7.8,825,587,0,14.12,0,0,1,0,4,1,6,1,1939,1,2.8,0.45,0,0,0,0,0,0,5,2009,132500,"BrkSide"
1288,20,0.69,365,5,5,1964,1964,621,8.12,0,8.12,16.24,1582,0,0,15.82,0,1,2,0,4,1,7,0,1964,2,3.9,1.68,1.98,0,0,0,0,0,6,2006,190000,"ClearCr"
1291,80,0.69,141.12,5,7,1964,1964,86,10.14,0,1.38,11.52,1152,0,0,11.52,1,0,1,0,3,1,6,1,1964,2,4.84,2.27,0,0,0,0,0,0,4,2010,180500,"NAmes"
1292,160,0.21,16.8,5,7,1972,1972,268,2.31,0,3.99,6.3,630,672,0,13.02,0,0,2,1,3,1,6,0,1972,1,2.64,1.85,0,0,0,0,0,0,2,2009,119500,"BrDale"
1294,60,0.78,101.4,7,5,1976,1976,0,1.94,0,6.38,8.32,832,832,0,16.64,0,0,2,1,4,1,8,1,1976,2,5.28,0,0.28,0,0,2.59,0,0,3,2006,162900,"NWAmes"
1295,20,0.6,81.72,5,7,1955,1990,0,1.67,0,6.97,8.64,864,0,0,8.64,1,0,1,0,2,1,5,0,1957,2,5.72,0,0,0,0,0,0,0,4,2006,115000,"Edwards"
1296,20,0.7,84,5,5,1968,1968,168,10.16,0,0.36,10.52,1052,0,0,10.52,1,0,1,1,3,1,5,0,1968,1,2.88,3.56,0,0,0,0,0,0,11,2006,138500,"NAmes"
1297,20,0.8,87,5,6,1963,1963,148,7.76,0,3.44,11.2,1128,0,0,11.28,1,0,2,0,3,1,6,0,1963,2,5.25,1.92,0.2,1.23,0,0,0,0,12,2008,155000,"NAmes"
1298,180,0.35,36.75,6,5,2005,2006,82,5.47,0,0,5.47,1072,0,0,10.72,1,0,2,0,2,1,5,0,2005,2,5.25,0,0.44,0,0,0,0,0,6,2006,140000,"Edwards"
1300,20,0.75,75,5,7,1959,1994,0,3.4,9.06,0,12.46,1246,0,0,12.46,1,0,1,1,3,1,6,0,1959,1,3.05,2.18,0,0,0,0,0,0,5,2010,154000,"NAmes"
1302,70,0.69,75,6,7,1942,1950,0,5.47,0,2.24,7.71,753,741,0,14.94,0,0,1,0,3,1,7,2,1942,1,2.13,0,0,0,0,2.24,0,0,11,2009,177500,"Crawfor"
1305,160,0.32,33.63,7,5,2004,2004,117,0,0,9.76,9.76,976,732,0,17.08,0,0,2,0,3,1,7,0,2004,2,3.8,0,0.4,0,0,0,0,0,4,2006,130000,"Edwards"
1307,120,0.48,69.55,7,5,2005,2006,94,0,0,13.68,13.68,1368,0,0,13.68,0,0,2,0,2,1,6,1,2005,2,4.74,1.32,0.35,0,0,0,0,0,9,2006,202500,"NridgHt"
1308,20,0.6,80.72,5,5,1994,1995,0,7.46,0,2.44,9.9,990,0,0,9.9,1,0,1,0,3,1,5,0,2000,2,4.8,0,0.64,0,0,0,0,0,5,2009,138000,"CollgCr"
1309,20,1,120,5,7,1948,2005,0,1.44,6.08,1.72,9.24,1122,0,0,11.22,1,0,1,0,2,1,6,0,1948,2,5.28,0,0.36,0,0,0,0,0,5,2008,147000,"OldTown"
1310,20,0.69,71.53,6,5,1991,1991,88,12,0,0.78,12.78,1294,0,0,12.94,1,0,2,0,3,1,6,0,1991,2,4.96,1.12,0.51,0,0,0,0,0,6,2008,179200,"SawyerW"
1312,20,0.68,88.14,7,5,2005,2007,80,9.25,0,3.49,12.74,1274,0,0,12.74,1,0,2,0,3,1,6,0,2005,2,5.08,2.64,0.98,0,0,0,0,0,1,2007,203000,"CollgCr"
1315,20,0.6,81.9,4,6,1954,1954,0,7.32,0,2.16,9.48,948,0,0,9.48,1,0,1,0,3,1,5,1,1956,1,2.8,0,0.36,0,0,0,0,0,10,2007,119000,"Edwards"
1316,60,0.85,110.75,6,5,1969,1969,0,5,2.76,1.76,9.52,1092,1020,0,21.12,0,0,2,1,4,1,9,2,1969,2,5.76,2.8,0,0,0,0,0,0,6,2008,206900,"NAmes"
1320,20,0.75,102.15,4,5,1954,1954,132,4.92,0,3.72,8.64,948,0,0,9.48,0,0,1,0,3,1,5,0,1954,1,2.48,0,0,0,0,0,0,0,2,2007,111000,"Edwards"
1321,20,0.7,84,6,3,1957,1957,0,1.89,6.61,6.28,14.78,1478,0,0,14.78,1,0,1,1,3,1,6,2,1957,2,4.42,1.14,0,0,0,2.16,0,0,6,2009,156500,"NAmes"
1323,60,1.07,101.86,7,5,1992,1992,0,6.74,0,0.76,7.5,1061,862,0,19.23,1,0,2,1,3,1,8,1,1992,2,5.64,2.4,0.39,0,0,0,0,0,6,2010,190000,"NoRidge"
1328,20,0.6,66,5,9,1982,2008,0,6.41,0,1.75,8.16,816,0,0,8.16,0,1,1,0,3,1,5,1,1982,1,2.64,0,0,0,0,0,0,0,10,2008,130500,"Mitchel"
1330,60,0.63,90.84,7,5,1998,1998,0,0,0,9.35,9.35,955,677,0,16.32,0,0,2,1,3,1,8,1,1998,2,4.62,0,0.28,0,0,0,0,0,6,2006,176500,"Gilbert"
1331,20,0.85,100,8,5,2006,2006,410,0,0,15.88,15.88,1588,0,0,15.88,0,0,2,0,3,1,7,1,2006,3,8.25,1.44,0.45,0,0,0,0,0,12,2007,227000,"Somerst"
1332,80,0.55,107.8,5,5,1976,1976,0,4.83,0,4.28,9.11,954,0,0,9.54,0,0,1,0,3,1,6,0,1976,2,5.76,0,0,0,0,0,0,0,7,2006,132500,"CollgCr"
1333,20,0.67,88.77,4,6,1938,1958,0,6.9,0,1.26,8.16,816,0,0,8.16,1,0,1,0,2,1,3,1,1958,1,2.88,0,0,0,0,0,0,0,5,2009,100000,"Edwards"
1334,50,0.6,72,5,6,1938,1995,0,0,0,8.03,8.03,803,557,0,13.6,0,0,1,1,2,1,6,0,1951,1,2.97,0,0.65,1.9,0,0,0,0,7,2006,125500,"IDOTRR"
1335,160,0.24,23.68,5,6,1970,1970,312,7.65,0,0,7.65,765,600,0,13.65,0,0,1,1,3,1,7,0,1970,2,4.4,0,0.36,0,0,0,0,0,5,2009,125000,"BrDale"
1336,20,0.8,96.5,6,5,1977,1977,360,6.86,0,6.64,13.5,1334,0,0,13.34,0,1,2,0,2,1,6,1,1977,2,6.3,0,0.16,0,0,0,0,0,4,2009,167900,"NWAmes"
1339,60,0.95,134.5,7,5,2002,2002,0,7,0,2.16,9.16,920,941,0,18.61,1,0,2,1,3,1,8,0,2002,2,4.92,1.46,0.91,0,0,0,0,0,6,2006,200000,"CollgCr"
1340,20,1.2,95.6,5,7,1972,1972,0,3.6,0,5.04,8.64,864,0,0,8.64,0,0,1,0,3,1,5,0,1972,1,2.88,0,0,0,0,0,0,0,6,2006,128500,"CollgCr"
1342,20,0.66,136.95,6,5,2003,2004,0,8.14,0,3,11.14,1114,0,0,11.14,1,0,1,0,3,1,6,0,2004,2,5.76,0,0.78,0,0,0,0,0,7,2008,155000,"SawyerW"
1344,50,0.57,75.58,6,6,1928,1950,0,0,0,8.96,8.96,1172,741,0,19.13,0,0,1,1,3,1,9,1,1929,2,3.42,0,0,0,0,0,0,0,3,2009,177000,"Crawfor"
1345,60,0.85,111.03,7,5,2006,2006,0,0,0,7.28,7.28,728,728,0,14.56,0,0,2,1,3,1,8,1,2006,2,4.4,0,0,0,0,0,0,0,7,2007,155835,"CollgCr"
1346,30,0.5,60,4,4,1920,1950,0,2.5,0,7.1,9.6,960,0,0,9.6,0,0,1,0,2,1,5,0,1997,1,3.08,0,0,1.68,0,0,0,0,7,2007,108500,"OldTown"
1352,60,0.7,92.47,6,6,1962,1962,318,3.19,0,5.39,8.58,858,858,0,17.16,0,0,1,1,4,1,8,1,1962,2,4.9,0,0.84,0,0,1.2,0,0,3,2008,171000,"NAmes"
1353,50,0.5,60,6,9,1937,2000,0,0,0,6.98,6.98,786,390,0,11.76,0,0,1,0,2,1,4,0,1999,2,6.24,2.1,0,0,0,0,0,0,7,2009,134900,"BrkSide"
1356,80,1.02,101.92,7,6,1968,1992,143,0,0,5.7,5.7,1222,698,0,19.2,0,0,3,0,4,1,8,1,1968,2,4.87,0,0.98,0,0,0,0,0,9,2006,170000,"NWAmes"
1357,20,0.69,94.77,5,5,1966,1966,65,3.4,0,5.24,8.64,892,0,0,8.92,0,0,1,0,3,1,5,0,1966,1,2.64,0,0,0,0,0,0,0,10,2008,110000,"NAmes"
1358,20,0.69,125.37,5,6,1971,2008,0,7.34,0,3.44,10.78,1078,0,0,10.78,1,0,1,1,3,1,6,1,1971,2,5,0,0,0,0,0,0,0,4,2010,149900,"NAmes"
1359,160,0.69,21.17,6,5,2000,2000,216,3.78,0,3.78,7.56,769,804,0,15.73,0,0,2,1,3,1,5,0,2000,2,4.4,0,0.32,0,0,0,0,0,6,2010,177500,"Somerst"
1364,60,0.73,84.99,6,5,2006,2007,0,0,0,6.16,6.16,616,796,0,14.12,0,0,2,1,3,1,6,1,2007,2,4.32,0,0.36,0,0,0,0,0,3,2007,156932,"Gilbert"
1365,160,0.3,31.8,7,5,2005,2005,0,0,0,6,6,520,600,0.8,12,0,0,2,1,2,1,4,0,2005,2,4.8,0,1.66,0,0,0,0,0,4,2006,144152,"Somerst"
1366,60,0.69,75,7,5,2000,2000,0,5.33,0,2.81,8.14,814,860,0,16.74,1,0,2,1,3,1,7,0,2000,2,6.63,0,0.96,0,0,0,0,0,1,2010,216000,"Somerst"
1367,60,0.68,91.79,7,5,1999,1999,158,6.33,0,2.4,8.73,882,908,0,17.9,1,0,2,1,3,1,7,0,1999,2,5.88,0,0.88,0,0,0,0,0,6,2008,193000,"CollgCr"
1368,160,0.41,26.65,5,6,1977,1977,0,5.48,1.73,0.36,7.57,925,550,0,14.75,0,0,2,0,4,1,6,1,1977,1,3.36,1.04,0.26,0,0,0,0,0,7,2006,127000,"MeadowV"
1369,120,0.69,44.35,6,5,2003,2004,170,6.85,0,1.63,8.48,848,0,0,8.48,1,0,1,0,1,1,4,0,2003,2,4.2,1.4,0,0,0,0,0,0,6,2009,144000,"CollgCr"
1371,50,0.9,54,4,6,1920,1950,0,3.15,1.05,4.2,8.4,840,534,0,13.74,0,0,1,0,2,1,6,0,1967,1,3.38,0,0,1.98,0,0,0,0,10,2009,105000,"OldTown"
1372,80,0.8,96,6,6,1955,1996,0,8.31,0,1.61,9.92,1661,0,0,16.61,1,0,1,0,3,1,8,1,1955,1,3.77,0,0.28,0,0,1.78,0,0,10,2008,165500,"NAmes"
1377,30,0.52,62.92,6,5,1930,1950,0,3.84,0,3.84,7.68,790,0,0,7.9,0,0,1,0,2,1,4,0,1925,1,1.6,0,1.41,0,0,0,0,0,4,2008,91000,"SWISU"
1378,50,0.6,109.98,5,5,1941,1960,0,4.08,4.2,1.56,9.84,984,620,0,16.04,0,0,2,0,3,1,6,0,1977,2,6.6,0,0.68,0,0,0,0,0,7,2009,117000,"Edwards"
1380,80,0.73,97.35,5,5,2006,2007,0,0,0,3.84,3.84,754,640,0,13.94,0,0,2,1,3,1,7,0,2007,2,4,1,0,0,0,0,0,0,5,2008,167500,"Timber"
1383,70,0.6,72,7,7,1920,1950,0,0,0,5.96,5.96,998,764,0,17.62,1,0,1,1,4,1,8,0,1989,2,5.76,0.36,0,2.21,0,0,0,0,10,2006,157000,"OldTown"
1385,50,0.6,90.6,6,5,1939,1950,0,2.04,0,3.56,5.6,698,560,0,12.58,0,0,1,0,2,1,6,0,1939,1,2.8,0,0,0,0,0,0,0,10,2009,105000,"Edwards"
1386,50,0.4,54.36,4,8,1922,2007,0,7.35,0,0.61,7.96,796,358,0,11.54,1,0,1,0,3,1,7,0,1922,1,2.4,0,0.96,0,0,0,0,0,5,2010,125500,"IDOTRR"
1390,50,0.6,60,6,6,1941,1950,0,3.75,0,3.6,7.35,869,349,0,12.18,0,1,1,0,3,1,6,1,2003,2,4.4,0,0,0,0,0,0,0,3,2007,131000,"BrkSide"
1393,85,0.68,78.38,5,5,1967,1967,0,7.69,0,0.95,8.64,900,0,0,9,1,0,1,0,3,1,6,1,1967,1,2.88,1.75,1.44,0,0,0,0,0,12,2006,123000,"NAmes"
1400,50,0.51,61.71,6,6,1925,1990,0,2.64,0,7.12,9.76,1160,448,0,16.08,0,0,2,1,3,1,7,1,1925,1,2.16,1.47,0.16,0,0,0,0,0,10,2009,137450,"SWISU"
1401,50,0.5,60,6,7,1929,1950,0,0,0,8.62,8.62,950,208,0,11.58,0,0,1,0,3,1,5,1,1929,1,2.08,0,0,1.12,0,0,0,0,7,2008,120000,"BrkSide"
1402,60,0.62,74.15,6,5,2004,2004,0,7.59,0,0.8,8.39,864,729,0,15.93,1,0,2,1,3,1,8,1,2004,2,3.98,1,0.75,0,0,0,0,0,4,2008,193000,"Gilbert"
